      time;        p0;        p1;        p2;        p3;        p4;        p5;        p6;        x0;        x1;        x2;        x3;        x4;        x5;        x6;        x7;        x8;        x9;       x10;indicators.z[0];solver.numSteps;solver.minStepSize;solver.maxStepSize;solver.minOrder;solver.maxOrder;solver.numStateEvents;solver.numTimeEvents;    p0_ref;    p1_ref;    p2_ref;    p3_ref;    p4_ref;    p5_ref;    p6_ref;    x0_ref;    x1_ref;    x2_ref;    x3_ref;    x4_ref;    x5_ref;    x6_ref;    x7_ref;    x8_ref;    x9_ref;   x10_ref;qtronic.silver.allow_non_virtual_can;qtronic.silver.env.PROCESSOR_LEVEL;qtronic.silver.env.NUMBER_OF_PROCESSORS;qtronic.silver.real_time;qtronic.silver.env.Timestep;qtronic.silver.macro_step;qtronic.silver.version.sp;qtronic.silver.version.minor;qtronic.silver.version.major;qtronic.silver.internal.stepDisabled;qtronic.silver.internal.pauseDisabled
     3.381;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 777.49998;0.50909091; 1174.2696;       0.4;       140; 1078.1682;  13.24212; 136.84858; 1.6807816; 7.8785487; 8.3876396;         1;      1297;     0.003;     0.003;         2;         2;        76;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;     777.5;  0.509091;   1174.27;       0.4;       140;   1078.17;   13.2421;   136.849;   1.68078;   7.87853;   8.38762;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     3.384;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 777.50068;0.50909091; 1174.2266;       0.4;       140; 1078.1272; 13.241604;  136.8487; 1.6807816; 7.8782417; 8.3873326;         1;      1298;     0.003;     0.003;         2;         2;        76;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   777.501;  0.509091;   1174.22;       0.4;       140;   1078.12;   13.2416;   136.849;   1.68078;   7.87822;   8.38731;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     3.387;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 777.50136;0.50909091; 1174.1845;       0.4;       140;  1078.087; 13.241099; 136.84882; 1.6807816; 7.8779412; 8.3870321;         1;      1299;     0.003;     0.003;         2;         2;        76;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   777.501;  0.509091;   1174.18;       0.4;       140;   1078.08;   13.2411;   136.849;   1.68078;   7.87792;   8.38701;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
      3.39;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 777.50203;0.50909091; 1174.1433;       0.4;       140; 1078.0477; 13.240605; 136.84894; 1.6807816; 7.8776471; 8.3867381;         1;      1300;     0.003;     0.003;         2;         2;        76;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   777.502;  0.509091;   1174.14;       0.4;       140;   1078.05;   13.2406;   136.849;   1.68078;   7.87763;   8.38672;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     3.393;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 777.50268;0.50909091;  1174.103;       0.4;       140; 1078.0092; 13.240121; 136.84906; 1.6807816; 7.8773594; 8.3864503;         1;      1301;     0.003;     0.003;         2;         2;        76;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   777.503;  0.509091;    1174.1;       0.4;       140;   1078.01;   13.2401;   136.849;   1.68078;   7.87734;   8.38643;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     3.396;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 777.50332;0.50909091; 1174.0636;       0.4;       140; 1077.9716; 13.239648; 136.84917; 1.6807816; 7.8770778; 8.3861688;         1;      1302;     0.003;     0.003;         2;         2;        76;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   777.503;  0.509091;   1174.06;       0.4;       140;   1077.97;   13.2396;   136.849;   1.68078;   7.87706;   8.38615;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     3.399;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 777.50395;0.50909091; 1174.0251;       0.4;       140; 1077.9347; 13.239185; 136.84928; 1.6807816; 7.8768023; 8.3858932;         1;      1303;     0.003;     0.003;         2;         2;        76;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   777.504;  0.509091;   1174.02;       0.4;       140;   1077.93;   13.2392;   136.849;   1.68078;   7.87678;   8.38588;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     3.402;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 777.50456;0.50909091; 1173.9873;       0.4;       140; 1077.8987; 13.238731; 136.84939; 1.6807816; 7.8765327; 8.3856236;         1;      1304;     0.003;     0.003;         2;         2;        76;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   777.505;  0.509091;   1173.98;       0.4;       140;    1077.9;   13.2387;   136.849;   1.68078;   7.87652;   8.38561;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     3.405;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 777.50516;0.50909091; 1173.9504;       0.4;       140; 1077.8634; 13.238288; 136.84949; 1.6807816; 7.8762689; 8.3853598;         1;      1305;     0.003;     0.003;         2;         2;        76;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   777.505;  0.509091;   1173.95;       0.4;       140;   1077.86;   13.2383;   136.849;   1.68078;   7.87625;   8.38534;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     3.408;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 777.50575;0.50909091; 1173.9142;       0.4;       140; 1077.8289; 13.237854;  136.8496; 1.6807816; 7.8760107; 8.3851016;         1;      1306;     0.003;     0.003;         2;         2;        76;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   777.506;  0.509091;   1173.91;       0.4;       140;   1077.83;   13.2378;    136.85;   1.68078;   7.87599;   8.38509;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     3.411;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 777.50632;0.50909091; 1173.8789;       0.4;       140; 1077.7951; 13.237429;  136.8497; 1.6807816;  7.875758;  8.384849;         1;      1307;     0.003;     0.003;         2;         2;        76;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   777.506;  0.509091;   1173.88;       0.4;       140;   1077.79;   13.2374;    136.85;   1.68078;   7.87574;   8.38483;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     3.414;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 777.50688;0.50909091; 1173.8442;       0.4;       140;  1077.762; 13.237014;  136.8498; 1.6807816; 7.8755108; 8.3846017;         1;      1308;     0.003;     0.003;         2;         2;        76;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   777.507;  0.509091;   1173.84;       0.4;       140;   1077.76;    13.237;    136.85;   1.68078;    7.8755;   8.38459;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     3.417;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 777.50743;0.50909091; 1173.8104;       0.4;       140; 1077.7297; 13.236607; 136.84989; 1.6807816; 7.8752689; 8.3843598;         1;      1309;     0.003;     0.003;         2;         2;        76;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   777.507;  0.509091;   1173.81;       0.4;       140;   1077.73;   13.2366;    136.85;   1.68078;   7.87525;   8.38434;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
      3.42;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 777.50797;0.50909091; 1173.7772;       0.4;       140; 1077.6981; 13.236209; 136.84999; 1.6807816; 7.8750322; 8.3841231;         1;      1310;     0.003;     0.003;         2;         2;        76;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   777.508;  0.509091;   1173.78;       0.4;       140;    1077.7;   13.2362;    136.85;   1.68078;   7.87502;   8.38411;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
