"time","accelPedal","brakePedal","k15","k50","prnd","roadInclination","nAtIn","nAtOut","qtronic_silver_real_time","valves_mv1","valves_mv2","valves_mv3","valves_eds","valves_eds1","valves_eds2","valves_eds3","valves_eds4","valves_eds5","egsCarSpeed","egsState","egsGear","egsTargetGear","tShiftStart","solver.numSteps","solver.minStepSize","solver.maxStepSize","solver.minOrder","solver.maxOrder","solver.numStateEvents","solver.numTimeEvents","qtronic.silver.real_time","qtronic.silver.allow_non_virtual_can","qtronic.silver.env.PROCESSOR_LEVEL","qtronic.silver.env.NUMBER_OF_PROCESSORS","qtronic.silver.env.EulerSteps","qtronic.silver.env.Timestep","qtronic.silver.macro_step","qtronic.silver.version.sp","qtronic.silver.version.minor","qtronic.silver.version.major","qtronic.silver.internal.stepDisabled","qtronic.silver.internal.pauseDisabled"
      0.81,       100,         0,         1,         0,         3,         0, 5422.7774, 5.1473012,         0,         0,         0,         0,         0,         0,         1,         1,         0,         0, 0.2410349,         2,        -2,         0,3.4322591e-007,       315,         0,0.0099986303,         0,         1,         1,        80,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      0.82,       100,         0,         1,         0,         3,         0, 5470.3859, 5.1409414,         0,         0,         0,         0,         0,         0,         1,         1,         0,         0,0.24073709,         2,        -2,         0,3.4322591e-007,       318,         0,0.0099986271,         0,         1,         1,        81,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      0.83,       100,         0,         1,         0,         3,         0, 5514.0683, 5.1345895,         0,         0,         0,         0,         0,         0,         1,         1,         0,         0,0.24043964,         2,        -2,         0,3.4322591e-007,       321,         0,0.009998624,         0,         1,         1,        82,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      0.84,       100,         0,         1,         0,         3,         0, 5554.1481, 5.1282455,         0,         0,         0,         0,         0,         0,         1,         1,         0,         0,0.24014257,         2,        -2,         0,3.4322591e-007,       324,         0,0.0099986208,         0,         1,         1,        83,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      0.85,       100,         0,         1,         0,         3,         0, 5590.9225, 5.1219093,         0,         0,         0,         0,         0,         0,         1,         1,         0,         0,0.23984586,         2,        -2,         0,3.4322591e-007,       327,         0,0.0099986177,         0,         1,         1,        84,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      0.86,       100,         0,         1,         0,         3,         0,  5624.664, 5.1155809,         0,         0,         0,         0,         0,         0,         1,         1,         0,         0,0.23954952,         2,        -2,         0,3.4322591e-007,       330,         0,0.0099986146,         0,         1,         1,        85,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      0.87,       100,         0,         1,         0,         3,         0,  5655.623, 5.1092603,         0,         0,         0,         0,         0,         0,         1,         1,         0,         0,0.23925354,         2,        -2,         0,3.4322591e-007,       333,         0,0.0099986116,         0,         1,         1,        86,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      0.88,       100,         0,         1,         0,         3,         0, 5684.0288, 5.1029476,         0,         0,         0,         0,         0,         0,         1,         1,         0,         0,0.23895793,         2,        -2,         0,3.4322591e-007,       336,         0,0.0099986086,         0,         1,         1,        87,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      0.89,       100,         0,         1,         0,         3,         0,  5710.092, 5.0966426,         0,         0,         0,         0,         0,         0,         1,         1,         0,         0,0.23866269,         2,        -2,         0,3.4322591e-007,       339,         0,0.0099986056,         0,         1,         1,        88,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
       0.9,       100,         0,         1,         0,         3,         0, 5734.0057, 5.0903454,         0,         0,         0,         0,         0,         0,         1,         1,         0,         0,0.23836781,         2,        -2,         0,3.4322591e-007,       342,         0,0.0099986026,         0,         1,         1,        89,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
