      "time",       "y_0",       "y_1",       "y_2",   "counter","qtronic.silver.real_time","qtronic.silver.allow_non_virtual_can","qtronic.silver.env.PROCESSOR_LEVEL","qtronic.silver.env.NUMBER_OF_PROCESSORS","qtronic.silver.env.EulerSteps","qtronic.silver.env.Timestep","qtronic.silver.macro_step","qtronic.silver.version.sp","qtronic.silver.version.minor","qtronic.silver.version.major","qtronic.silver.internal.stepDisabled","qtronic.silver.internal.pauseDisabled"
      1.88,-0.28166364,0.67328222,0.58586659,       188,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      1.89,-0.2898691,0.64827602,0.63588736,       189,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
       1.9,-0.29795861,0.64827602,0.63588736,       190,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      1.91,-0.30592895,0.62301052,0.63588736,       191,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      1.92,-0.31377691,0.62301052,0.63588736,       192,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      1.93,-0.32149937,0.59749582,0.68499481,       193,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      1.94,-0.32909324,0.59749582,0.68499481,       194,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      1.95,-0.33655547,0.57174213,0.68499481,       195,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      1.96,-0.34388308,0.57174213,0.68499481,       196,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      1.97,-0.35107314,0.54575976,0.73227213,       197,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      1.98,-0.35812278,0.54575976,0.73227213,       198,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      1.99,-0.36502918,0.51955908,0.73227213,       199,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
         2,-0.37178957,0.51955908,0.73227213,       200,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      2.01,-0.37840125,0.49315059,0.77681278,       201,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      2.02,-0.38486157,0.49315059,0.77681278,       202,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      2.03,-0.39116795,0.46654485,0.77681278,       203,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      2.04,-0.39731787,0.46654485,0.77681278,       204,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      2.05,-0.40330887,0.43975249,0.81773023,       205,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      2.06,-0.40913856,0.43975249,0.81773023,       206,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      2.07,-0.41480459,0.41278424,0.81773023,       207,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      2.08,-0.4203047,0.41278424,0.81773023,       208,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      2.09,-0.4256367,0.38565088,0.85416755,       209,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
       2.1,-0.43079845,0.38565088,0.85416755,       210,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      2.11,-0.43578789,0.35836326,0.85416755,       211,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      2.12,-0.44060301,0.35836326,0.85416755,       212,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      2.13,-0.4452419,0.33093231,0.88530664,       213,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      2.14,-0.4497027,0.33093231,0.88530664,       214,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      2.15,-0.45398363,0.30336898,0.88530664,       215,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      2.16,-0.45808297,0.30336898,0.88530664,       216,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      2.17,-0.46199908,0.27568431,0.91037719,       217,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      2.18,-0.4657304,0.27568431,0.91037719,       218,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      2.19,-0.46927543,0.24788938,0.91037719,       219,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
       2.2,-0.47263276,0.24788938,0.91037719,       220,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      2.21,-0.47580104,0.21999529,0.92866506,       221,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      2.22, -0.478779,0.21999529,0.92866506,       222,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      2.23,-0.48156547, 0.1920132,0.92866506,       223,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      2.24,-0.48415931, 0.1920132,0.92866506,       224,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      2.25,-0.48655949,0.16395431,0.93952019,       225,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      2.26,-0.48876506,0.16395431,0.93952019,       226,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      2.27,-0.49077513,0.13582985,0.93952019,       227,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      2.28,-0.49258889,0.13582985,0.93952019,       228,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      2.29,-0.49420563,0.10765105,0.94236383,       229,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
       2.3,-0.49562469,0.10765105,0.94236383,       230,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      2.31,-0.4968455,0.079429191,0.94236383,       231,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
