    "time",    "TRes"
    0.4866, 297.85538
    0.4867, 297.85631
    0.4868, 297.85725
    0.4869, 297.85818
     0.487, 297.85912
    0.4871, 297.86005
    0.4872, 297.86099
    0.4873, 297.86192
    0.4874, 297.86285
    0.4875, 297.86379
    0.4876, 297.86472
    0.4877, 297.86566
    0.4878, 297.86659
    0.4879, 297.86753
     0.488, 297.86846
    0.4881,  297.8694
    0.4882, 297.87033
    0.4883, 297.87127
    0.4884,  297.8722
    0.4885, 297.87314
    0.4886, 297.87407
    0.4887, 297.87501
    0.4888, 297.87594
    0.4889, 297.87687
     0.489, 297.87781
    0.4891, 297.87874
    0.4892, 297.87968
    0.4893, 297.88061
    0.4894, 297.88155
    0.4895, 297.88248
    0.4896, 297.88342
    0.4897, 297.88435
    0.4898, 297.88528
    0.4899, 297.88622
      0.49, 297.88715
    0.4901, 297.88809
    0.4902, 297.88902
    0.4903, 297.88996
    0.4904, 297.89089
    0.4905, 297.89182
    0.4906, 297.89276
    0.4907, 297.89369
    0.4908, 297.89463
    0.4909, 297.89556
     0.491,  297.8965
    0.4911, 297.89743
    0.4912, 297.89836
    0.4913,  297.8993
    0.4914, 297.90023
    0.4915, 297.90117
    0.4916,  297.9021
    0.4917, 297.90304
    0.4918, 297.90397
    0.4919,  297.9049
     0.492, 297.90584
    0.4921, 297.90677
    0.4922, 297.90771
    0.4923, 297.90864
    0.4924, 297.90957
    0.4925, 297.91051
    0.4926, 297.91144
    0.4927, 297.91238
    0.4928, 297.91331
    0.4929, 297.91425
     0.493, 297.91518
    0.4931, 297.91611
    0.4932, 297.91705
    0.4933, 297.91798
    0.4934, 297.91891
    0.4935, 297.91985
    0.4936, 297.92078
    0.4937, 297.92172
    0.4938, 297.92265
    0.4939, 297.92358
     0.494, 297.92452
    0.4941, 297.92545
    0.4942, 297.92639
    0.4943, 297.92732
    0.4944, 297.92825
    0.4945, 297.92919
    0.4946, 297.93012
    0.4947, 297.93106
    0.4948, 297.93199
    0.4949, 297.93292
     0.495, 297.93386
    0.4951, 297.93479
    0.4952, 297.93572
    0.4953, 297.93666
    0.4954, 297.93759
    0.4955, 297.93853
    0.4956, 297.93946
    0.4957, 297.94039
    0.4958, 297.94133
    0.4959, 297.94226
     0.496, 297.94319
    0.4961, 297.94413
    0.4962, 297.94506
    0.4963, 297.94599
    0.4964, 297.94693
    0.4965, 297.94786
    0.4966, 297.94879
    0.4967, 297.94973
    0.4968, 297.95066
    0.4969,  297.9516
     0.497, 297.95253
    0.4971, 297.95346
    0.4972,  297.9544
    0.4973, 297.95533
    0.4974, 297.95626
    0.4975,  297.9572
    0.4976, 297.95813
    0.4977, 297.95906
    0.4978,    297.96
    0.4979, 297.96093
     0.498, 297.96186
    0.4981,  297.9628
    0.4982, 297.96373
    0.4983, 297.96466
    0.4984,  297.9656
    0.4985, 297.96653
    0.4986, 297.96746
    0.4987,  297.9684
    0.4988, 297.96933
    0.4989, 297.97026
     0.499,  297.9712
    0.4991, 297.97213
    0.4992, 297.97306
    0.4993,   297.974
    0.4994, 297.97493
    0.4995, 297.97586
    0.4996,  297.9768
    0.4997, 297.97773
    0.4998, 297.97866
    0.4999, 297.97959
       0.5, 297.98053
    0.5001, 297.98146
    0.5002, 297.98239
    0.5003, 297.98333
    0.5004, 297.98426
    0.5005, 297.98519
    0.5006, 297.98613
    0.5007, 297.98706
    0.5008, 297.98799
    0.5009, 297.98893
     0.501, 297.98986
    0.5011, 297.99079
    0.5012, 297.99172
    0.5013, 297.99266
    0.5014, 297.99359
    0.5015, 297.99452
    0.5016, 297.99546
    0.5017, 297.99639
    0.5018, 297.99732
    0.5019, 297.99825
     0.502, 297.99919
    0.5021, 298.00012
    0.5022, 298.00105
    0.5023, 298.00199
    0.5024, 298.00292
    0.5025, 298.00385
    0.5026, 298.00478
    0.5027, 298.00572
    0.5028, 298.00665
    0.5029, 298.00758
     0.503, 298.00851
    0.5031, 298.00945
    0.5032, 298.01038
    0.5033, 298.01131
    0.5034, 298.01225
    0.5035, 298.01318
    0.5036, 298.01411
    0.5037, 298.01504
    0.5038, 298.01598
    0.5039, 298.01691
     0.504, 298.01784
    0.5041, 298.01877
    0.5042, 298.01971
    0.5043, 298.02064
    0.5044, 298.02157
    0.5045,  298.0225
    0.5046, 298.02344
    0.5047, 298.02437
    0.5048,  298.0253
    0.5049, 298.02623
     0.505, 298.02717
    0.5051,  298.0281
    0.5052, 298.02903
    0.5053, 298.02996
    0.5054,  298.0309
    0.5055, 298.03183
    0.5056, 298.03276
    0.5057, 298.03369
    0.5058, 298.03463
    0.5059, 298.03556
     0.506, 298.03649
    0.5061, 298.03742
    0.5062, 298.03836
    0.5063, 298.03929
    0.5064, 298.04022
    0.5065, 298.04115
    0.5066, 298.04208
    0.5067, 298.04302
    0.5068, 298.04395
    0.5069, 298.04488
     0.507, 298.04581
    0.5071, 298.04675
    0.5072, 298.04768
    0.5073, 298.04861
    0.5074, 298.04954
    0.5075, 298.05047
    0.5076, 298.05141
    0.5077, 298.05234
    0.5078, 298.05327
    0.5079,  298.0542
     0.508, 298.05513
    0.5081, 298.05607
    0.5082,   298.057
    0.5083, 298.05793
    0.5084, 298.05886
    0.5085, 298.05979
    0.5086, 298.06073
    0.5087, 298.06166
    0.5088, 298.06259
    0.5089, 298.06352
     0.509, 298.06445
    0.5091, 298.06539
    0.5092, 298.06632
    0.5093, 298.06725
    0.5094, 298.06818
    0.5095, 298.06911
    0.5096, 298.07005
    0.5097, 298.07098
    0.5098, 298.07191
    0.5099, 298.07284
      0.51, 298.07377
    0.5101, 298.07471
    0.5102, 298.07564
    0.5103, 298.07657
    0.5104,  298.0775
    0.5105, 298.07843
    0.5106, 298.07936
    0.5107,  298.0803
    0.5108, 298.08123
    0.5109, 298.08216
     0.511, 298.08309
    0.5111, 298.08402
    0.5112, 298.08495
    0.5113, 298.08589
    0.5114, 298.08682
    0.5115, 298.08775
    0.5116, 298.08868
    0.5117, 298.08961
    0.5118, 298.09054
    0.5119, 298.09148
     0.512, 298.09241
    0.5121, 298.09334
    0.5122, 298.09427
    0.5123,  298.0952
    0.5124, 298.09613
    0.5125, 298.09707
    0.5126,   298.098
    0.5127, 298.09893
    0.5128, 298.09986
    0.5129, 298.10079
     0.513, 298.10172
    0.5131, 298.10265
    0.5132, 298.10359
    0.5133, 298.10452
    0.5134, 298.10545
    0.5135, 298.10638
    0.5136, 298.10731
    0.5137, 298.10824
    0.5138, 298.10917
    0.5139,  298.1101
     0.514, 298.11104
    0.5141, 298.11197
    0.5142,  298.1129
    0.5143, 298.11383
    0.5144, 298.11476
    0.5145, 298.11569
    0.5146, 298.11662
    0.5147, 298.11755
    0.5148, 298.11849
    0.5149, 298.11942
     0.515, 298.12035
    0.5151, 298.12128
    0.5152, 298.12221
    0.5153, 298.12314
    0.5154, 298.12407
    0.5155,   298.125
    0.5156, 298.12594
    0.5157, 298.12687
    0.5158,  298.1278
    0.5159, 298.12873
     0.516, 298.12966
    0.5161, 298.13059
    0.5162, 298.13152
    0.5163, 298.13245
    0.5164, 298.13338
    0.5165, 298.13431
    0.5166, 298.13525
    0.5167, 298.13618
    0.5168, 298.13711
    0.5169, 298.13804
     0.517, 298.13897
    0.5171,  298.1399
    0.5172, 298.14083
    0.5173, 298.14176
    0.5174, 298.14269
    0.5175, 298.14362
    0.5176, 298.14455
    0.5177, 298.14549
    0.5178, 298.14642
    0.5179, 298.14735
     0.518, 298.14828
    0.5181, 298.14921
    0.5182, 298.15014
    0.5183, 298.15107
    0.5184,   298.152
    0.5185, 298.15293
    0.5186, 298.15386
    0.5187, 298.15479
    0.5188, 298.15572
    0.5189, 298.15665
     0.519, 298.15759
    0.5191, 298.15852
    0.5192, 298.15945
    0.5193, 298.16038
    0.5194, 298.16131
    0.5195, 298.16224
    0.5196, 298.16317
    0.5197,  298.1641
    0.5198, 298.16503
    0.5199, 298.16596
      0.52, 298.16689
    0.5201, 298.16782
    0.5202, 298.16875
    0.5203, 298.16968
    0.5204, 298.17061
    0.5205, 298.17154
    0.5206, 298.17247
    0.5207,  298.1734
    0.5208, 298.17434
    0.5209, 298.17527
     0.521,  298.1762
    0.5211, 298.17713
    0.5212, 298.17806
    0.5213, 298.17899
    0.5214, 298.17992
    0.5215, 298.18085
    0.5216, 298.18178
    0.5217, 298.18271
    0.5218, 298.18364
    0.5219, 298.18457
     0.522,  298.1855
    0.5221, 298.18643
    0.5222, 298.18736
    0.5223, 298.18829
    0.5224, 298.18922
    0.5225, 298.19015
    0.5226, 298.19108
    0.5227, 298.19201
    0.5228, 298.19294
    0.5229, 298.19387
     0.523,  298.1948
    0.5231, 298.19573
    0.5232, 298.19666
    0.5233, 298.19759
    0.5234, 298.19852
    0.5235, 298.19945
    0.5236, 298.20038
    0.5237, 298.20131
    0.5238, 298.20224
    0.5239, 298.20317
     0.524,  298.2041
    0.5241, 298.20503
    0.5242, 298.20596
    0.5243, 298.20689
    0.5244, 298.20782
    0.5245, 298.20875
    0.5246, 298.20968
    0.5247, 298.21061
    0.5248, 298.21154
    0.5249, 298.21247
     0.525,  298.2134
    0.5251, 298.21433
    0.5252, 298.21526
    0.5253, 298.21619
    0.5254, 298.21712
    0.5255, 298.21805
    0.5256, 298.21898
    0.5257, 298.21991
    0.5258, 298.22084
    0.5259, 298.22177
     0.526,  298.2227
    0.5261, 298.22363
    0.5262, 298.22456
    0.5263, 298.22549
    0.5264, 298.22642
    0.5265, 298.22735
    0.5266, 298.22828
    0.5267, 298.22921
    0.5268, 298.23014
    0.5269, 298.23107
     0.527,   298.232
    0.5271, 298.23293
    0.5272, 298.23386
    0.5273, 298.23479
    0.5274, 298.23572
    0.5275, 298.23665
    0.5276, 298.23757
    0.5277,  298.2385
    0.5278, 298.23943
    0.5279, 298.24036
     0.528, 298.24129
    0.5281, 298.24222
    0.5282, 298.24315
    0.5283, 298.24408
    0.5284, 298.24501
    0.5285, 298.24594
    0.5286, 298.24687
    0.5287,  298.2478
    0.5288, 298.24873
    0.5289, 298.24966
     0.529, 298.25059
    0.5291, 298.25152
    0.5292, 298.25245
    0.5293, 298.25338
    0.5294,  298.2543
    0.5295, 298.25523
    0.5296, 298.25616
    0.5297, 298.25709
    0.5298, 298.25802
    0.5299, 298.25895
      0.53, 298.25988
    0.5301, 298.26081
    0.5302, 298.26174
    0.5303, 298.26267
    0.5304,  298.2636
    0.5305, 298.26453
    0.5306, 298.26546
    0.5307, 298.26639
    0.5308, 298.26731
    0.5309, 298.26824
     0.531, 298.26917
    0.5311,  298.2701
    0.5312, 298.27103
    0.5313, 298.27196
    0.5314, 298.27289
    0.5315, 298.27382
    0.5316, 298.27475
    0.5317, 298.27568
    0.5318, 298.27661
    0.5319, 298.27753
     0.532, 298.27846
    0.5321, 298.27939
    0.5322, 298.28032
    0.5323, 298.28125
    0.5324, 298.28218
    0.5325, 298.28311
    0.5326, 298.28404
    0.5327, 298.28497
    0.5328, 298.28589
    0.5329, 298.28682
     0.533, 298.28775
    0.5331, 298.28868
    0.5332, 298.28961
    0.5333, 298.29054
    0.5334, 298.29147
    0.5335,  298.2924
    0.5336, 298.29333
    0.5337, 298.29425
    0.5338, 298.29518
    0.5339, 298.29611
     0.534, 298.29704
    0.5341, 298.29797
    0.5342,  298.2989
    0.5343, 298.29983
    0.5344, 298.30076
    0.5345, 298.30168
    0.5346, 298.30261
    0.5347, 298.30354
    0.5348, 298.30447
    0.5349,  298.3054
     0.535, 298.30633
    0.5351, 298.30726
    0.5352, 298.30818
    0.5353, 298.30911
    0.5354, 298.31004
    0.5355, 298.31097
    0.5356,  298.3119
    0.5357, 298.31283
    0.5358, 298.31376
    0.5359, 298.31468
     0.536, 298.31561
    0.5361, 298.31654
    0.5362, 298.31747
    0.5363,  298.3184
    0.5364, 298.31933
    0.5365, 298.32026
    0.5366, 298.32118
    0.5367, 298.32211
    0.5368, 298.32304
    0.5369, 298.32397
     0.537,  298.3249
    0.5371, 298.32583
    0.5372, 298.32675
    0.5373, 298.32768
    0.5374, 298.32861
    0.5375, 298.32954
    0.5376, 298.33047
    0.5377,  298.3314
    0.5378, 298.33232
    0.5379, 298.33325
     0.538, 298.33418
    0.5381, 298.33511
    0.5382, 298.33604
    0.5383, 298.33696
    0.5384, 298.33789
    0.5385, 298.33882
    0.5386, 298.33975
    0.5387, 298.34068
    0.5388, 298.34161
    0.5389, 298.34253
     0.539, 298.34346
    0.5391, 298.34439
    0.5392, 298.34532
    0.5393, 298.34625
    0.5394, 298.34717
    0.5395,  298.3481
    0.5396, 298.34903
    0.5397, 298.34996
    0.5398, 298.35089
    0.5399, 298.35181
      0.54, 298.35274
    0.5401, 298.35367
    0.5402,  298.3546
    0.5403, 298.35553
    0.5404, 298.35645
    0.5405, 298.35738
    0.5406, 298.35831
    0.5407, 298.35924
    0.5408, 298.36017
    0.5409, 298.36109
     0.541, 298.36202
    0.5411, 298.36295
    0.5412, 298.36388
    0.5413,  298.3648
    0.5414, 298.36573
    0.5415, 298.36666
    0.5416, 298.36759
    0.5417, 298.36852
    0.5418, 298.36944
    0.5419, 298.37037
     0.542,  298.3713
    0.5421, 298.37223
    0.5422, 298.37315
    0.5423, 298.37408
    0.5424, 298.37501
    0.5425, 298.37594
    0.5426, 298.37687
    0.5427, 298.37779
    0.5428, 298.37872
    0.5429, 298.37965
     0.543, 298.38058
    0.5431,  298.3815
    0.5432, 298.38243
    0.5433, 298.38336
    0.5434, 298.38429
    0.5435, 298.38521
    0.5436, 298.38614
    0.5437, 298.38707
    0.5438,   298.388
    0.5439, 298.38892
     0.544, 298.38985
    0.5441, 298.39078
    0.5442, 298.39171
    0.5443, 298.39263
    0.5444, 298.39356
    0.5445, 298.39449
    0.5446, 298.39542
    0.5447, 298.39634
    0.5448, 298.39727
    0.5449,  298.3982
     0.545, 298.39912
    0.5451, 298.40005
    0.5452, 298.40098
    0.5453, 298.40191
    0.5454, 298.40283
    0.5455, 298.40376
    0.5456, 298.40469
    0.5457, 298.40562
    0.5458, 298.40654
    0.5459, 298.40747
     0.546,  298.4084
    0.5461, 298.40932
    0.5462, 298.41025
    0.5463, 298.41118
    0.5464, 298.41211
    0.5465, 298.41303
    0.5466, 298.41396
    0.5467, 298.41489
    0.5468, 298.41581
    0.5469, 298.41674
     0.547, 298.41767
    0.5471,  298.4186
    0.5472, 298.41952
    0.5473, 298.42045
    0.5474, 298.42138
    0.5475,  298.4223
    0.5476, 298.42323
    0.5477, 298.42416
    0.5478, 298.42509
    0.5479, 298.42601
     0.548, 298.42694
    0.5481, 298.42787
    0.5482, 298.42879
    0.5483, 298.42972
    0.5484, 298.43065
    0.5485, 298.43157
    0.5486,  298.4325
    0.5487, 298.43343
    0.5488, 298.43435
    0.5489, 298.43528
     0.549, 298.43621
    0.5491, 298.43714
    0.5492, 298.43806
    0.5493, 298.43899
    0.5494, 298.43992
    0.5495, 298.44084
    0.5496, 298.44177
    0.5497,  298.4427
    0.5498, 298.44362
    0.5499, 298.44455
      0.55, 298.44548
    0.5501,  298.4464
    0.5502, 298.44733
    0.5503, 298.44826
    0.5504, 298.44918
    0.5505, 298.45011
    0.5506, 298.45104
    0.5507, 298.45196
    0.5508, 298.45289
    0.5509, 298.45382
     0.551, 298.45474
    0.5511, 298.45567
    0.5512,  298.4566
    0.5513, 298.45752
    0.5514, 298.45845
    0.5515, 298.45937
    0.5516,  298.4603
    0.5517, 298.46123
    0.5518, 298.46215
    0.5519, 298.46308
     0.552, 298.46401
    0.5521, 298.46493
    0.5522, 298.46586
    0.5523, 298.46679
    0.5524, 298.46771
    0.5525, 298.46864
    0.5526, 298.46957
    0.5527, 298.47049
    0.5528, 298.47142
    0.5529, 298.47234
     0.553, 298.47327
    0.5531,  298.4742
    0.5532, 298.47512
    0.5533, 298.47605
    0.5534, 298.47698
    0.5535,  298.4779
    0.5536, 298.47883
    0.5537, 298.47975
    0.5538, 298.48068
    0.5539, 298.48161
     0.554, 298.48253
    0.5541, 298.48346
    0.5542, 298.48439
    0.5543, 298.48531
    0.5544, 298.48624
    0.5545, 298.48716
    0.5546, 298.48809
    0.5547, 298.48902
    0.5548, 298.48994
    0.5549, 298.49087
     0.555, 298.49179
    0.5551, 298.49272
    0.5552, 298.49365
    0.5553, 298.49457
    0.5554,  298.4955
    0.5555, 298.49643
    0.5556, 298.49735
    0.5557, 298.49828
    0.5558,  298.4992
    0.5559, 298.50013
     0.556, 298.50105
    0.5561, 298.50198
    0.5562, 298.50291
    0.5563, 298.50383
    0.5564, 298.50476
    0.5565, 298.50568
    0.5566, 298.50661
    0.5567, 298.50754
    0.5568, 298.50846
    0.5569, 298.50939
     0.557, 298.51031
    0.5571, 298.51124
    0.5572, 298.51217
    0.5573, 298.51309
    0.5574, 298.51402
    0.5575, 298.51494
    0.5576, 298.51587
    0.5577, 298.51679
    0.5578, 298.51772
    0.5579, 298.51865
     0.558, 298.51957
    0.5581,  298.5205
    0.5582, 298.52142
    0.5583, 298.52235
    0.5584, 298.52327
    0.5585,  298.5242
    0.5586, 298.52512
    0.5587, 298.52605
    0.5588, 298.52698
    0.5589,  298.5279
     0.559, 298.52883
    0.5591, 298.52975
    0.5592, 298.53068
    0.5593,  298.5316
    0.5594, 298.53253
    0.5595, 298.53345
    0.5596, 298.53438
    0.5597, 298.53531
    0.5598, 298.53623
    0.5599, 298.53716
      0.56, 298.53808
    0.5601, 298.53901
    0.5602, 298.53993
    0.5603, 298.54086
    0.5604, 298.54178
    0.5605, 298.54271
    0.5606, 298.54363
    0.5607, 298.54456
    0.5608, 298.54549
    0.5609, 298.54641
     0.561, 298.54734
    0.5611, 298.54826
    0.5612, 298.54919
    0.5613, 298.55011
    0.5614, 298.55104
    0.5615, 298.55196
    0.5616, 298.55289
    0.5617, 298.55381
    0.5618, 298.55474
    0.5619, 298.55566
     0.562, 298.55659
    0.5621, 298.55751
    0.5622, 298.55844
    0.5623, 298.55936
    0.5624, 298.56029
    0.5625, 298.56121
    0.5626, 298.56214
    0.5627, 298.56306
    0.5628, 298.56399
    0.5629, 298.56491
     0.563, 298.56584
    0.5631, 298.56676
    0.5632, 298.56769
    0.5633, 298.56861
    0.5634, 298.56954
    0.5635, 298.57046
    0.5636, 298.57139
    0.5637, 298.57231
    0.5638, 298.57324
    0.5639, 298.57416
     0.564, 298.57509
    0.5641, 298.57601
    0.5642, 298.57694
    0.5643, 298.57786
    0.5644, 298.57879
    0.5645, 298.57971
    0.5646, 298.58064
