"time","onOffController.reference","temperatureSensor.T","controlledTemperature1.temperatureSensor_T_res","qtronic.silver.allow_non_virtual_can","qtronic.silver.env.PROCESSOR_LEVEL","qtronic.silver.env.NUMBER_OF_PROCESSORS","qtronic.silver.env.EulerSteps","qtronic.silver.real_time","qtronic.silver.env.Timestep","qtronic.silver.macro_step","qtronic.silver.version.sp","qtronic.silver.version.minor","qtronic.silver.version.major","qtronic.silver.internal.stepDisabled","qtronic.silver.internal.pauseDisabled"
     5.852,     41.05,  40.62426, 40.703748,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     5.853, 41.054167, 40.631449, 40.710979,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     5.854, 41.058333, 40.638636, 40.718209,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     5.855,   41.0625, 40.645823, 40.725438,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     5.856, 41.066667, 40.653009, 40.732666,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     5.857, 41.070833, 40.660194, 40.739893,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     5.858,    41.075, 40.667378,  40.74712,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     5.859, 41.079167, 40.674561, 40.754346,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
      5.86, 41.083333, 40.681743, 40.761572,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     5.861,   41.0875, 40.688924, 40.768796,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     5.862, 41.091667, 40.696105,  40.77602,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     5.863, 41.095833, 40.703284, 40.783243,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     5.864,      41.1, 40.710462, 40.790466,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     5.865, 41.104167, 40.717639, 40.797688,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     5.866, 41.108333, 40.724816, 40.804909,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     5.867,   41.1125, 40.731991, 40.812129,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     5.868, 41.116667, 40.739165, 40.819349,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     5.869, 41.120833, 40.746339, 40.826568,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
      5.87,    41.125, 40.753511, 40.833786,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     5.871, 41.129167, 40.760683, 40.841003,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     5.872, 41.133333, 40.767854,  40.84822,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     5.873,   41.1375, 40.775023, 40.855436,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     5.874, 41.141667, 40.782192, 40.862651,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     5.875, 41.145833,  40.78936, 40.869866,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     5.876,     41.15, 40.796526, 40.877079,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     5.877, 41.154167, 40.803692, 40.884293,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     5.878, 41.158333, 40.810857, 40.891505,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     5.879,   41.1625, 40.818021, 40.898717,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
      5.88, 41.166667, 40.825184, 40.905927,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     5.881, 41.170833, 40.832346, 40.913138,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     5.882,    41.175, 40.839507, 40.920347,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     5.883, 41.179167, 40.846667, 40.927556,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     5.884, 41.183333, 40.853826, 40.934764,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     5.885,   41.1875, 40.860984, 40.941971,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     5.886, 41.191667, 40.868141, 40.949178,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     5.887, 41.195833, 40.875297, 40.956384,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     5.888,      41.2, 40.882453, 40.963589,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     5.889, 41.204167, 40.889607, 40.970793,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
      5.89, 41.208333,  40.89676, 40.977997,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     5.891,   41.2125, 40.903913,   40.9852,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     5.892, 41.216667, 40.911064, 40.992403,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     5.893, 41.220833, 40.918215, 40.999604,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     5.894,    41.225, 40.925364, 41.006805,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     5.895, 41.229167, 40.932513, 41.014005,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
